longitude,latitude
-114.3088460657625,36.025209396093835
-114.31102960003444,36.03461759662395
-114.3247364796101,36.03882420155953
-114.31731166811747,36.0444595975913
-114.33498800848265,36.03785618587472
-114.34049506510257,36.04614300288152
-114.34880407231574,36.039627123831075
-114.33520785975834,36.05159240640743
-114.34112588354678,36.07273619545971
-114.35260566690079,36.07095399973321
-114.34183660562593,36.074230134141324
-114.34292126747653,36.081259925494294
-114.3285090620303,36.07591260073805
-114.3275020625047,36.083815997357455
-114.35053586922186,36.08789260892061
-114.3413350870396,36.093529807665185
-114.34766387197088,36.09798814544746
-114.33562487242854,36.09884719725155
-114.34163747554135,36.1094461390306
-114.35889881875038,36.1131709270649
-114.35817087687656,36.105712736447906
-114.36672427635627,36.103128138546765
-114.36067461775198,36.117465193978994
-114.36667069094403,36.11515619291905
-114.38038508837674,36.13214814037403
-114.38107869159295,36.12005572913133
-114.38944967612386,36.12426700028522
-114.4044156963472,36.11536980635165
-114.39773408615734,36.1158837372435
-114.39848002094249,36.10188939273673
-114.41881409182815,36.114110392673176
-114.41746309181157,36.10552552946738
-114.40141222036047,36.09902900570831
-114.40888602642997,36.07785812828586
-114.41290728811619,36.08970633610893
-114.42115001644468,36.087835126161046
-114.42004242539018,36.103933202507754
-114.43686143869986,36.10452312784415
-114.42655521728706,36.09567373306803
-114.43163789425711,36.093350929327066
-114.42669343035789,36.08149220238957
-114.436822819286,36.07611039997061
-114.43609948593661,36.06765739811685
-114.44482670139338,36.07081558355815
-114.4440820173299,36.05710632032148
-114.45138110319841,36.06094512332646
-114.47027028357657,36.04897359159937
-114.46775844110459,36.06116779197303
-114.47382010538846,36.06214952862687
-114.46176148970194,36.07413699823871
-114.46321322067901,36.08825259646893
-114.47172968849075,36.079440783586676
-114.49660709435467,36.095613319968244
-114.51418771497039,36.093795983293525
-114.5085903056746,36.10354298785714
-114.5195011147138,36.10367958094413
-114.51799790228397,36.11513679488386
-114.52593203740734,36.11481579230363
-114.53263504409479,36.14296832543692
-114.57004452207413,36.15095279003479
-114.58027553474075,36.13888399303528
-114.58653433960845,36.1439089318252
-114.59435385784712,36.13818351636061
