longitude,latitude
-119.95007269838172,38.97009703773617
-119.94974169794561,38.96307583704192
-119.95231216424907,38.95717310275324
-119.95895289800315,38.95087830188037
-119.96706069829551,38.94725770071306
-119.97537496647448,38.94516883316155
-120.02253617303937,38.937068495403
-120.03266757493462,38.93760409496233
-120.05339577880578,38.9415774939156
-120.05562277875192,38.94052709333893
-120.05790697892377,38.94057442663371
-120.06777351435412,38.94339402581829
-120.07403838221356,38.94616502567361
-120.07702271674142,38.949665892740065
-120.07821971736595,38.954126492748344
-120.0776313172616,38.957168093490736
-120.0782993188799,38.96386982708692
-120.07911811888833,38.965585626995455
-120.08102298566853,38.964808893703406
-120.08495278535484,38.959436025866935
-120.09254491943646,38.95161722461793
-120.09863872021805,38.94937789088485
-120.1037935874916,38.949288090744325
-120.10496498792715,38.949974624142136
-120.10666238879247,38.95303989090733
-120.10531398880491,38.955349491238906
-120.09587898786738,38.960081025020315
-120.09101292087283,38.96476782579861
-120.08614971950404,38.96487989306083
-120.08550451982258,38.96579462663242
-120.08377591956912,38.96586242675913
-120.0843315203858,38.96739502715216
-120.08781712023212,38.96833429358684
-120.09343978878316,38.97192762662263
-120.0941711225273,38.97373469351333
-120.09325679028167,38.98265422767923
-120.09498139123549,38.9885100944056
-120.09357359104808,38.990202027853236
-120.09357159139827,38.99278649535802
-120.09462592518263,38.99379322842532
-120.09395039208897,38.99601142892936
-120.09620492629686,38.999443095480046
-120.09828612607912,38.99914649535179
