LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,fire_size_log,t_param,s_param,dist_to_lake_km,cluster_basin_std,cluster_basin_eq,cluster_near_std,cluster_near_eq,cluster_near_opt,cluster_basin_opt
36.4166,-113.7841,0.1,Natural,Natural,1995,179,0,0.09531017980432487,0.014562926754577809,0.01283444704724585,26.715327061492488,2,2,,,,2
36.4333,-113.7841,0.1,Natural,Natural,1995,179,0,0.09531017980432487,0.01455412442742629,0.012830120913424678,28.00481226161714,2,2,,,,2
36.4666,-113.7675,0.1,Natural,Natural,1995,179,0,0.09531017980432487,0.014545577706226033,0.012825988033961813,31.72387450673169,2,2,,,,2
36.4,-113.8508,2461.0,Natural,Natural,1995,180,0,7.808729306744399,0.014540066945875665,0.012823352391555918,21.226322062223574,2,2,,,,2
36.55,-113.7841,0.1,Natural,Natural,1995,180,0,0.09531017980432487,0.014512401869999322,0.012810388859215857,38.327904439323284,2,2,,,,2
36.4333,-113.8841,0.1,Natural,Natural,1995,180,0,0.09531017980432487,0.014504049846250215,0.012806526383901822,22.617802237481147,2,2,,,,2
36.5833,-113.7841,0.1,Natural,Natural,1995,180,0,0.09531017980432487,0.0145044807346329,0.012806725427918431,41.544442422704925,2,2,,,,2
36.5333,-113.7675,0.1,Natural,Natural,1995,180,0,0.09531017980432487,0.014522678201080873,0.012815164224132576,37.56894268066948,2,2,,,,2
36.45,-113.8008,151.0,Natural,Natural,1995,181,0,5.0238805208462765,0.014539348063083294,0.01282301029184492,28.37066160230087,2,2,,,,2
36.5833,-113.9008,8682.0,Natural,Natural,1995,181,0,9.069122370060645,0.01445928469495399,0.012785642890895498,37.726187268307704,2,2,,,,2
36.5333,-113.7508,0.1,Natural,Natural,1995,181,0,0.09531017980432487,0.01452826621436168,0.01281777782204087,38.43497778632501,2,2,,,,2
36.6,-113.9841,666.0,Natural,Natural,1995,211,0,6.502790045915623,0.014416184949839447,0.012764113845753232,38.48558279478501,2,2,,,,2
36.5333,-113.8508,50.0,Natural,Natural,1995,234,0,3.9318256327243257,0.014490646605223744,0.012800334439716827,33.91927697008624,2,2,,,,2
36.4833,-113.9841,0.1,Natural,Natural,1995,248,0,0.09531017980432487,0.014421326228674487,0.01276680320345943,25.55033529479393,2,2,,,,2
36.4833,-113.9841,0.1,Natural,Natural,1995,248,0,0.09531017980432487,0.014421326228674487,0.01276680320345943,25.55033529479393,2,2,,,,2
36.55,-113.9008,220.0,Natural,Natural,1995,249,0,5.3981627015177525,0.014464356116403738,0.012788054669770938,34.15234183106617,2,2,,,,2
36.3833,-113.8341,758.0,Natural,Natural,1995,249,0,6.63200177739563,0.01456001024351795,0.012833005366156319,20.903978289641746,2,2,,,,2
36.55,-113.9341,3.0,Natural,Natural,1996,191,0,1.3862943611198906,0.014447302717896578,0.012779861984438208,33.47298830740673,2,2,,,,2
36.3833,-113.8341,6.0,Natural,Natural,1996,192,0,1.9459101490553132,0.01456001024351795,0.012833005366156319,20.903978289641746,2,2,,,,2
36.5833,-113.8675,3.0,Natural,Natural,1996,192,0,1.3862943611198906,0.014473628492060091,0.012792421117870791,38.56368668298753,2,2,,,,2
36.3,-113.8008,45.5,Natural,Natural,1996,192,0,3.8394523125933104,0.014668060640371842,0.012894129152622695,18.85283587651396,2,2,,,,2
36.3833,-113.8508,50.3,Natural,Natural,1996,192,0,3.937690752176724,0.014550634471548729,0.012828425511165645,19.842117834931184,2,2,,,,2
36.4,-113.8508,28.0,Natural,Natural,1996,192,0,3.367295829986474,0.014540066945875665,0.012823352391555918,21.226322062223574,2,2,,,,2
36.4,-113.7508,34.1,Natural,Natural,1996,192,0,3.55820113047182,0.014586003137318584,0.012846183947042126,27.876096887034123,2,2,,,,2
36.5666,-114.0341,0.1,Natural,Natural,1996,196,0,0.09531017980432487,0.7983102011790393,0.7857927625638492,27.222829937605432,2,2,,,,2
36.55,-113.7675,30.0,Natural,Natural,1996,212,0,3.4339872044851463,0.014518073072781176,0.012813020114472674,39.1150264707532,2,2,,,,2
36.3833,-113.8341,0.1,Natural,Natural,1996,229,0,0.09531017980432487,0.01456001024351795,0.012833005366156319,20.903978289641746,2,2,,,,2
36.2667,-113.7008,0.1,Natural,Natural,1996,229,0,0.09531017980432487,0.07919744656994344,0.08290518879276403,26.058001784311536,2,2,,,,2
36.6,-113.7841,0.1,Natural,Natural,1996,229,0,0.09531017980432487,0.014500935264846155,0.012805087796682385,43.18643565799115,2,2,,,,2
36.5833,-113.7508,20.0,Natural,Natural,1996,239,0,3.044522437723423,0.01451513053984392,0.01281165369949199,43.04339048242368,2,2,,,,2
36.35,-113.7008,0.1,Natural,Natural,1996,249,0,0.09531017980432487,0.06525082662956332,0.057712107895365815,31.902388301116286,2,2,,,,2
36.1283,-113.7227,0.5,Natural,Natural,1997,133,0,0.4054651081081644,0.08516415114840777,0.08858869093468419,12.098196865774469,0,0,,,,0
36.3483,-113.7563,39.0,Natural,Natural,1997,212,0,3.6888794541139363,0.014624362525126873,0.012867256265567025,24.516303475578756,2,2,,,,2
36.4419,-113.7525,0.2,Natural,Natural,1997,212,0,0.18232155679395465,0.014562120988466131,0.012834047877475382,30.710132800314135,2,2,,,,2
36.47,-113.7608,402.0,Natural,Natural,1997,213,0,5.998936561946683,0.014546657009605137,0.012826506154244837,32.407707662750994,2,2,,,,2
36.5986,-113.7088,8.0,Natural,Natural,1997,242,0,2.1972245773362196,0.014523753252398425,0.012815665963697046,46.53451421136518,2,2,,,,2
36.5933,-113.7525,0.1,Natural,Natural,1998,201,0,0.09531017980432487,0.014512317232791843,0.012810349655396732,43.91256156454936,2,2,,,,2
36.4083,-113.7375,11.5,Natural,Natural,1998,212,0,2.5257286443082556,0.014585676073142614,0.012846013128133802,29.38582569708854,2,2,,,,2
36.4916,-113.7808,1.0,Natural,Natural,1998,219,0,0.6931471805599453,0.014531112534287453,0.01281911491125568,33.10873635176784,2,2,,,,2
36.5783,-113.7525,15.0,Natural,Natural,1998,223,0,2.772588722239781,0.014515788898985171,0.01281195921698167,42.49124527784818,2,2,,,,2
36.5928,-113.7352,16816.0,Natural,Natural,1999,148,0,9.73014555852275,0.014517603818132928,0.01281280205306673,44.683466369389876,2,2,,,,2
36.535,-113.9608,0.1,Natural,Natural,1999,210,0,0.09531017980432487,0.01443354146503672,0.012773047608358496,31.460820928535128,2,2,,,,2
36.46,-113.7597,0.5,Natural,Natural,1999,234,0,0.4054651081081644,0.014551235501340652,0.01282871800798638,31.661614472644743,2,2,,,,2
36.36,-113.8358,3.0,Natural,Natural,1999,235,0,1.3862943611198906,0.014577227887810469,0.012841647532011885,19.092141383579644,2,2,,,,2
36.3233,-113.8141,16.5,Natural,Natural,1999,254,0,2.8622008809294686,0.014627723884298137,0.012869208849160745,18.628432053071954,2,2,,,,2
36.3716,-113.7625,0.1,Natural,Natural,1999,254,0,0.09531017980432487,0.014601689560908774,0.012854543737977122,25.25596411003844,2,2,,,,2
36.4183,-113.7808,5.0,Natural,Natural,1999,254,0,1.791759469228055,0.014563350777078205,0.012834657363718525,27.061671678063764,2,2,,,,2
36.3194,-113.7563,0.1,Natural,Natural,1999,257,0,0.09531017980432487,0.014656154292157173,0.012886478810220894,23.316366930674896,2,2,,,,2
35.8167,-114.5675,0.1,Smoking,Human,1992,160,1,0.09531017980432487,0.36943722538544266,0.36714677233569387,27.220187527615987,3,3,,,,3
35.9167,-114.0841,15.0,Natural,Natural,1994,221,0,2.772588722239781,0.20635518714859305,0.2240914138499973,11.18555268778583,0,0,,,,0
35.8333,-114.3175,5.0,Natural,Natural,1995,154,0,1.791759469228055,0.23509230813974624,0.2522641052142863,18.984706820346002,0,0,,,,0
36.0167,-113.9841,6445.0,Natural,Natural,1995,181,0,8.771215062375383,0.12075148179689031,0.14130933048581484,10.600793525144972,0,0,,,,0
35.8,-114.3175,3800.0,Natural,Natural,1995,189,0,8.24301946898925,0.23508888604346861,0.252263747157369,22.515560025548154,0,0,,,,0
35.8833,-114.2175,500.0,Natural,Natural,1995,189,0,6.2166061010848646,0.23504689602881784,0.25225874776713775,12.7535921392725,0,0,,,,0
35.9167,-114.0508,0.5,Natural,Natural,1995,211,0,0.4054651081081644,0.20633322780758712,0.22408786335219952,12.444317375698008,0,0,,,,0
36.0,-113.9675,1400.0,Natural,Natural,1995,211,0,7.244941546337007,0.10273612568195187,0.11661231703574208,10.017174363293016,0,0,,,,0
35.8667,-114.0008,7.0,Natural,Natural,1995,224,0,2.0794415416798357,0.20632872816696696,0.22408713177778722,19.54777474029252,0,0,,,,0
35.8833,-113.9675,300.0,Natural,Natural,1995,248,0,5.707110264748875,0.10169789292246191,0.11475763539367341,20.930999415724145,0,0,,,,0
35.8333,-114.1175,0.1,Natural,Natural,1996,184,0,0.09531017980432487,0.2063888905513788,0.22409716529646984,19.89778527316789,0,0,,,,0
35.9,-114.0841,0.1,Natural,Natural,1996,225,0,0.09531017980432487,0.20635972006827316,0.22409215041145433,12.960801092704642,0,0,,,,0
35.95,-113.9341,120.0,Natural,Natural,1996,229,0,4.795790545596741,0.10168914030851989,0.11474135848191153,12.938663893518418,0,0,,,,0
36.1166,-114.8508,0.1,Arson/incendiarism,Human,1992,130,1,0.09531017980432487,0.5083558713397464,0.5068325210733383,0.4237831952099387,3,3,3.0,3.0,3.0,3
36.4833,-114.8008,0.5,Smoking,Human,1992,221,1,0.4054651081081644,0.5871648410748914,0.568266909113318,36.885136020960715,1,1,,,,1
36.4,-114.8842,0.1,Smoking,Human,1992,255,1,0.09531017980432487,0.5060682209856675,0.5027561963436473,29.72757736011569,1,1,,,,1
35.8333,-114.8341,0.1,Debris and open burning,Human,1993,125,1,0.09531017980432487,0.46944565647147296,0.4638848595678455,21.570744661938733,3,3,,,,3
36.3333,-114.0675,10.0,Natural,Natural,1993,135,0,2.3978952727983707,0.014071965230045808,0.012452196869271081,10.59450454050797,2,2,,,,2
36.5666,-114.9508,5.0,Natural,Natural,1993,139,0,1.791759469228055,0.5060096342896228,0.5027167559585156,48.69430634213998,1,1,,,,1
36.55,-114.9508,0.5,Natural,Natural,1993,139,0,0.4054651081081644,0.506007112438493,0.5027151592279493,46.87081218092945,1,1,,,,1
36.4333,-114.8342,0.3,Smoking,Human,1993,162,1,0.262364264467491,0.5139216395826048,0.5118237619405219,33.30361211739501,1,1,,,,1
36.4833,-114.8008,1.5,Fireworks,Human,1993,174,1,0.9162907318741551,0.5871648410748914,0.568266909113318,36.885136020960715,1,1,,,,1
36.0166,-114.9175,15.0,Fireworks,Human,1993,177,1,2.772588722239781,0.4797765561660351,0.47348379488748565,10.444203272973105,3,3,,,,3
36.0166,-114.9175,10.0,Fireworks,Human,1993,177,1,2.3978952727983707,0.4797765561660351,0.47348379488748565,10.444203272973105,3,3,,,,3
36.2,-114.9842,1.5,Fireworks,Human,1993,185,1,0.9162907318741551,0.5057670600238019,0.5025831509659385,12.37307984158121,3,3,,,,3
36.2,-114.9342,0.1,Debris and open burning,Human,1993,210,1,0.09531017980432487,0.505846865953298,0.502624618926109,9.223382087045717,3,3,,,,3
36.2666,-114.3508,125.0,Natural,Natural,1993,215,0,4.836281906951478,0.8596997208088949,0.8440334107951077,1.7263742226679937,1,1,1.0,1.0,1.0,2
36.6,-114.9342,50.0,Natural,Natural,1993,218,0,3.9318256327243257,0.5060279804629904,0.5027286227057718,52.192460991232316,1,1,,,,1
36.3833,-114.2341,250.0,Natural,Natural,1993,219,0,5.5254529391317835,0.8139750259436701,0.8070642770505998,7.501921840547411,2,2,,,,2
36.2,-114.9342,0.1,Equipment and vehicle use,Human,1993,299,1,0.09531017980432487,0.505846865953298,0.502624618926109,9.223382087045717,3,3,,,,3
36.4333,-114.8508,0.1,Railroad operations and maintenance,Human,1994,77,1,0.09531017980432487,0.5138439234584731,0.5117646698216314,33.355170052270054,1,1,,,,1
36.45,-114.9675,0.1,Natural,Natural,1994,118,0,0.09531017980432487,0.5059709985190642,0.5026928602516008,36.243791805854556,1,1,,,,1
36.6,-114.1008,0.1,Equipment and vehicle use,Human,1994,125,1,0.09531017980432487,0.793949421039007,0.7782104030937467,22.1863391518111,2,2,,,,2
36.4833,-114.8008,0.1,Debris and open burning,Human,1994,125,1,0.09531017980432487,0.5871648410748914,0.568266909113318,36.885136020960715,1,1,,,,1
36.4333,-114.6008,249.0,Fireworks,Human,1994,128,1,5.521460917862246,0.7179931258393066,0.6926145132195033,17.304321338931715,1,1,,,,1
36.2167,-114.2175,2070.0,Natural,Natural,1994,151,0,7.635786861395585,0.9759102336630147,0.9712685199259338,12.1497860327348,2,2,,,,2
36.2167,-114.2175,5700.0,Natural,Natural,1994,179,0,8.648396877031582,0.9759102336630147,0.9712685199259338,12.1497860327348,2,2,,,,2
36.2167,-114.1841,5.0,Natural,Natural,1994,181,0,1.791759469228055,0.9759702876086528,0.971297699769659,9.854117244388254,2,2,,,,2
36.5666,-114.0675,3.0,Natural,Natural,1994,204,0,1.3862943611198906,0.798288884511018,0.7857732390188851,24.38614445472423,2,2,,,,2
36.45,-114.6342,30.0,Natural,Natural,1994,223,0,3.4339872044851463,0.717991547572916,0.6926138388911334,20.83577572188924,1,1,,,,1
36.2166,-114.9508,0.1,Debris and open burning,Human,1995,30,1,0.09531017980432487,0.5058429846930133,0.5026226103671463,11.591387257625984,3,3,,,,3
36.1,-114.9842,0.1,Recreation and ceremony,Human,1995,56,1,0.09531017980432487,0.5053938262428052,0.5023289929449395,10.338029812331534,3,3,,,,3
36.0,-114.9175,0.1,Recreation and ceremony,Human,1995,56,1,0.09531017980432487,0.47967642261059545,0.4734075170248544,11.242659660458346,3,3,,,,3
36.25,-114.1508,234.0,Natural,Natural,1995,174,0,5.459585514144159,0.9820709052842964,0.9751087283883594,10.733653991364113,2,2,,,,2
36.55,-114.1508,15.0,Natural,Natural,1995,178,0,2.772588722239781,0.7982562346142847,0.7857352437773791,16.74024489377198,2,2,,,,2
36.35,-114.8508,1020.0,Natural,Natural,1995,189,0,6.928537818164665,0.5138095721084347,0.5117393521999016,24.129245402807296,1,1,,,,1
36.2166,-114.9842,0.5,Arson/incendiarism,Human,1995,228,1,0.4054651081081644,0.5057948940621184,0.502597676073403,13.576244252091445,3,3,,,,3
36.3833,-114.2175,3.0,Natural,Natural,1995,233,0,1.3862943611198906,0.8139316299705146,0.8070192987888051,8.923230686751333,2,2,,,,2
36.2166,-114.9008,0.1,Misuse of fire by a minor,Human,1996,39,1,0.09531017980432487,0.5059662600844275,0.5026900868912396,9.651185320840739,3,3,,,,3
36.1,-114.9675,0.2,Debris and open burning,Human,1996,170,1,0.18232155679395465,0.5053549312338379,0.5022933543086155,8.925140039048472,3,3,,,,3
36.2333,-114.2175,350.0,Natural,Natural,1996,229,0,5.860786223465865,0.9759482120078109,0.9713187222569921,13.302365873574589,2,2,,,,2
36.55,-114.1175,300.0,Natural,Natural,1996,230,0,5.707110264748875,0.7982931295916126,0.7857784014440214,19.52660415441358,2,2,,,,2
36.2833,-114.9342,0.1,Natural,Natural,1996,242,0,0.09531017980432487,0.5059424262320097,0.502676267278282,17.59897137772271,1,1,,,,1
36.4,-114.6008,0.2,Fireworks,Human,1996,243,1,0.18232155679395465,0.717839987803378,0.6925265912926095,15.640626107296308,1,1,,,,1
36.3105,-114.9658,0.1,Equipment and vehicle use,Human,1997,196,1,0.09531017980432487,0.5059136626027946,0.5026601164695251,21.414440360645834,1,1,,,,1
36.3111,-114.9658,0.1,Debris and open burning,Human,1997,202,1,0.09531017980432487,0.5059140508352049,0.5026603254806579,21.475999403390034,1,1,,,,1
36.3361,-114.9575,0.1,Debris and open burning,Human,1997,224,1,0.09531017980432487,0.5059390855570056,0.5026743299121085,23.820846108353923,1,1,,,,1
36.5283,-114.1391,0.1,Recreation and ceremony,Human,1998,156,1,0.09531017980432487,0.7983411521038062,0.7858204104387831,16.949473221321522,2,2,,,,2
36.5866,-114.4658,0.1,Fireworks,Human,1998,185,1,0.09531017980432487,0.769085848575539,0.7448362455687503,8.94280364102967,1,1,,,,1
36.475,-114.8811,0.1,Arson/incendiarism,Human,1999,143,1,0.09531017980432487,0.5060766298794787,0.5027623056502917,38.04423286090217,1,1,,,,1
36.3327,-114.9458,0.1,Debris and open burning,Human,1999,163,1,0.09531017980432487,0.5059529207319513,0.5026823814563417,23.149987344525908,1,1,,,,1
36.5361,-114.4625,0.1,Debris and open burning,Human,1999,171,1,0.09531017980432487,0.7688754161598604,0.7446496114215247,4.587703576843594,1,1,1.0,1.0,1.0,1
36.1811,-114.9117,0.1,Recreation and ceremony,Human,1999,174,1,0.09531017980432487,0.5058667906355991,0.5026360283565383,6.356869792422478,3,3,,,,3
36.2117,-114.1836,0.1,Natural,Natural,1999,206,0,0.09531017980432487,0.9759574006895664,0.9713216698303176,9.433373069483686,2,2,,,,2
36.13153,-113.86666,98.0,Natural,Natural,1995,178,0,4.59511985013459,0.07185621555875525,0.06648887923896646,5.050962497466828,0,0,,,,0
36.11485,-113.86667,193.0,Natural,Natural,1995,178,0,5.267858159063328,0.07204684563163331,0.06675251311570576,3.6533717780693897,0,0,2.0,2.0,2.0,0
36.01461,-113.96088,574.0,Natural,Natural,1995,212,0,6.354370040797351,0.10283685147754551,0.11678028354885656,8.475207979118627,0,0,,,,0
36.10527,-114.84964,0.1,Equipment and vehicle use,Human,1992,78,1,0.09531017980432487,0.5029934152989262,0.4973113004595284,0.6691944601460146,3,3,3.0,3.0,3.0,3
35.85276,-114.59108,0.1,Equipment and vehicle use,Human,1992,88,1,0.09531017980432487,0.4583951798723757,0.45145215868350236,21.6989853039894,3,3,,,,3
35.89026,-114.59803,0.1,Equipment and vehicle use,Human,1992,114,1,0.09531017980432487,0.4582655595518481,0.4513159243709607,18.024434047154998,3,3,,,,3
36.05007,-114.80113,0.1,Natural,Natural,1992,145,0,0.09531017980432487,0.4777685610581869,0.4721488048460081,0.11095521964132048,3,3,3.0,3.0,3.0,3
36.01609,-114.78693,0.1,Debris and open burning,Human,1992,149,1,0.09531017980432487,0.47024277060463543,0.46451951967327393,1.2993590867642129,3,3,3.0,3.0,3.0,3
36.03289,-114.79616,0.1,Debris and open burning,Human,1992,151,1,0.09531017980432487,0.4735447678969354,0.4683070146332434,0.9241384120143521,3,3,3.0,3.0,3.0,3
36.14165,-114.68692,0.1,Other causes,Human,1992,168,1,0.09531017980432487,0.5920702128011041,0.5747750304417216,0.501441483297818,3,3,3.0,3.0,3.0,3
36.03833,-114.80354,0.1,Natural,Natural,1992,176,0,0.09531017980432487,0.47415443635951454,0.4695979190021169,0.7763344671869365,3,3,3.0,3.0,3.0,3
36.14998,-114.75082,0.5,Arson/incendiarism,Human,1992,178,1,0.4054651081081644,0.5612585756185121,0.5459732612551583,1.1729941216295834,3,3,3.0,3.0,3.0,3
36.02498,-114.78693,0.1,Equipment and vehicle use,Human,1992,185,1,0.09531017980432487,0.47259512752459243,0.46637380450213384,1.1486247762470705,3,3,3.0,3.0,3.0,3
35.987,-114.0562,0.1,Natural,Natural,1992,195,0,0.09531017980432487,0.20627652661802728,0.22407761044700597,6.610081876537125,0,0,,,,0
36.44714,-114.37858,0.2,Recreation and ceremony,Human,1992,200,1,0.18232155679395465,0.758070200048802,0.7323270412550992,1.1884737640303589,1,1,1.0,1.0,1.0,1
36.24998,-114.00079,1.0,Debris and open burning,Human,1992,258,1,0.6931471805599453,0.015057560002252049,0.013292177434577175,0.14327080208234727,2,2,0.0,2.0,2.0,2
35.85277,-114.62303,0.1,Power generation/transmission/distribution,Human,1992,299,1,0.09531017980432487,0.4585582237458013,0.45161770424151226,20.17901136834393,3,3,,,,3
36.05832,-114.05912,10.0,Debris and open burning,Human,1992,315,1,2.3978952727983707,0.19413681669313304,0.21236714623838476,4.236292981668595,0,0,0.0,0.0,0.0,0
36.12034,-114.76347,0.2,Recreation and ceremony,Human,1993,143,1,0.18232155679395465,0.5519610270432991,0.5385649422989656,0.3800612291336018,3,3,3.0,3.0,3.0,3
36.09998,-114.88416,0.3,Smoking,Human,1993,162,1,0.262364264467491,0.5042342128645017,0.5005050021563597,2.7185343300628593,3,3,3.0,3.0,3.0,3
36.21106,-114.67755,260.0,Natural,Natural,1993,171,0,5.564520407322694,0.5873587056967943,0.5683432503795807,6.541728186537001,3,3,,,,3
36.16665,-114.01746,25.0,Fireworks,Human,1993,184,1,3.258096538021482,0.1464011915797564,0.16275598779416423,0.9365946322634872,0,0,0.0,2.0,0.0,0
36.05009,-114.80127,0.4,Fireworks,Human,1993,185,1,0.33647223662121295,0.47778993523666996,0.47215973769960223,0.10046690631932681,3,3,3.0,3.0,3.0,3
36.05005,-114.80106,0.4,Fireworks,Human,1993,186,1,0.33647223662121295,0.4777596287007473,0.47214430249846145,0.11703187404607619,3,3,3.0,3.0,3.0,3
36.03147,-114.71547,8.2,Misuse of fire by a minor,Human,1993,188,1,2.2192034840549946,0.45500733431788726,0.44752707507817735,0.494269396363927,3,3,3.0,3.0,3.0,3
36.24998,-113.95079,0.5,Debris and open burning,Human,1993,191,1,0.4054651081081644,0.014818060461148318,0.01301356134181327,4.619914073915984,2,2,0.0,2.0,2.0,2
35.97974,-114.81551,0.2,Equipment and vehicle use,Human,1993,194,1,0.18232155679395465,0.4700525903523042,0.4644080982354071,5.9959970493016135,3,3,,,,3
36.39025,-114.43581,0.7,Smoking,Human,1993,220,1,0.5306282510621704,0.7290448525055939,0.6993031777310196,3.1668083939879814,1,1,1.0,1.0,1.0,1
36.1809,-114.7272,5.1,Misuse of fire by a minor,Human,1993,225,1,1.8082887711792655,0.5871120862990811,0.5682514733427136,2.8083484776719976,3,3,3.0,3.0,3.0,3
36.18332,-113.91745,40.0,Natural,Natural,1993,239,0,3.713572066704308,0.06447132648635735,0.056498863156428755,5.675289718868361,0,0,,,,0
36.48331,-114.35081,0.2,Debris and open burning,Human,1993,260,1,0.18232155679395465,0.784352319453658,0.7681760961430287,0.8379061716984707,1,1,1.0,1.0,1.0,1
36.45793,-114.43577,0.1,Fireworks,Human,1993,269,1,0.09531017980432487,0.7627757885391206,0.7374161496211081,4.060360417598274,1,1,1.0,1.0,1.0,1
36.01665,-114.80081,0.1,Equipment and vehicle use,Human,1994,97,1,0.09531017980432487,0.4733069880972097,0.467780442295565,2.6875125207576005,3,3,3.0,3.0,3.0,3
36.15602,-114.10451,5.0,Fireworks,Human,1994,113,1,1.791759469228055,0.9766801563539,0.9717414863454714,0.23902541632312949,0,0,0.0,2.0,2.0,0
36.46649,-114.38493,0.5,Recreation and ceremony,Human,1994,141,1,0.4054651081081644,0.7601040161991063,0.7342411320538569,0.3755967647885994,1,1,1.0,1.0,1.0,1
36.09998,-114.86749,0.1,Equipment and vehicle use,Human,1994,154,1,0.09531017980432487,0.5036590424880639,0.4991374989714321,1.8542177828986608,3,3,3.0,3.0,3.0,3
36.19998,-114.68415,0.2,Natural,Natural,1994,157,0,0.18232155679395465,0.5873627607707844,0.5683454665610996,5.177029836059487,3,3,,,,3
36.10095,-114.34269,1.0,Misuse of fire by a minor,Human,1994,163,1,0.6931471805599453,0.2985284604801534,0.30666816904700345,0.34908933550035637,3,3,0.0,0.0,0.0,3
36.03405,-114.28798,0.1,Natural,Natural,1994,166,0,0.09531017980432487,0.25100945529965657,0.26667221030231825,0.3815508813978265,0,0,0.0,0.0,0.0,0
36.1134,-114.64701,0.2,Natural,Natural,1994,178,0,0.18232155679395465,0.43713211206214275,0.42243021576889195,0.08706114593906134,3,3,3.0,3.0,3.0,3
36.02093,-114.74692,0.2,Natural,Natural,1994,178,0,0.18232155679395465,0.4669669735296172,0.4606932572049134,0.6321245008853751,3,3,3.0,3.0,3.0,3
36.04999,-114.56748,550.0,Natural,Natural,1994,262,0,6.311734809152915,0.38608325648726743,0.38369019340974464,6.829714280637716,3,3,,,,3
35.99998,-114.78415,0.1,Smoking,Human,1994,270,1,0.09531017980432487,0.4697140027855388,0.4641482427362987,2.587659084875335,3,3,3.0,3.0,3.0,3
36.30991,-114.43974,0.1,Misuse of fire by a minor,Human,1994,280,1,0.09531017980432487,0.7002453612610928,0.6738579457023405,0.4524761521375188,1,1,1.0,1.0,1.0,1
36.30677,-114.43205,0.4,Debris and open burning,Human,1995,102,1,0.33647223662121295,0.7010232274941585,0.674875889078568,0.06998175742132036,1,1,1.0,1.0,1.0,1
36.38328,-114.45232,0.8,Recreation and ceremony,Human,1995,109,1,0.5877866649021191,0.7184364148699659,0.6928183500212947,3.853881961144777,1,1,1.0,1.0,1.0,1
36.05008,-114.82182,0.1,Equipment and vehicle use,Human,1995,151,1,0.09531017980432487,0.47992225370588554,0.4736056217122122,1.102237734811999,3,3,3.0,3.0,3.0,3
36.19998,-114.06746,0.1,Recreation and ceremony,Human,1995,162,1,0.09531017980432487,0.9876770377027658,0.9853177113718098,0.5746640164004463,0,2,0.0,2.0,2.0,2
36.28188,-114.47031,0.1,Natural,Natural,1995,177,0,0.09531017980432487,0.7000497396324886,0.6738143494669947,3.850950367244426,1,1,1.0,1.0,1.0,1
36.00451,-114.29494,0.1,Natural,Natural,1995,179,0,0.09531017980432487,0.24704195087268216,0.262703388819117,1.4204808442531833,0,0,0.0,0.0,0.0,0
36.06468,-114.71461,0.1,Recreation and ceremony,Human,1995,179,1,0.09531017980432487,0.44654556634605247,0.43865429462305794,1.1796266739976153,3,3,3.0,3.0,3.0,3
36.49755,-114.41416,0.3,Recreation and ceremony,Human,1995,182,1,0.262364264467491,0.767274491907216,0.7421103756402517,0.3442447960187463,1,1,1.0,1.0,1.0,1
36.28484,-114.01198,1.5,Arson/incendiarism,Human,1995,184,1,0.9162907318741551,0.014334320570171309,0.012714799779054112,3.5642114720490263,2,2,0.0,2.0,2.0,2
36.33278,-114.44256,0.2,Recreation and ceremony,Human,1995,201,1,0.18232155679395465,0.71622084049261,0.6903576007585902,0.560686827200759,1,1,1.0,1.0,1.0,1
36.13758,-114.73251,0.5,Debris and open burning,Human,1995,229,1,0.4054651081081644,0.5729195564530687,0.5545214298649653,0.3909133774681438,3,3,3.0,3.0,3.0,3
36.11189,-114.39264,0.1,Misuse of fire by a minor,Human,1995,232,1,0.09531017980432487,0.3268989721832094,0.3297166625012287,0.27269220175792525,3,3,0.0,0.0,0.0,3
36.0221,-114.28674,0.1,Misuse of fire by a minor,Human,1995,232,1,0.09531017980432487,0.2505065023567337,0.26606655841860516,0.862820333916592,0,0,0.0,0.0,0.0,0
36.28315,-113.98827,0.1,Recreation and ceremony,Human,1995,239,1,0.09531017980432487,0.014482863453363389,0.012796727262966608,3.52426234844611,2,2,0.0,2.0,2.0,2
35.89165,-114.61748,0.1,Equipment and vehicle use,Human,1995,242,1,0.09531017980432487,0.458357428690527,0.45141293729703885,16.808115122276078,3,3,,,,3
36.16668,-114.57162,0.1,Equipment and vehicle use,Human,1996,46,1,0.09531017980432487,0.6311169993728317,0.6072243988741789,0.9244685143858612,3,3,3.0,3.0,3.0,3
36.38331,-114.43415,0.1,Fireworks,Human,1996,116,1,0.09531017980432487,0.728958575586971,0.6992221009012463,2.481316616241601,1,1,1.0,1.0,1.0,1
36.01109,-114.78415,0.1,Equipment and vehicle use,Human,1996,124,1,0.09531017980432487,0.4699961471106,0.46437079752039295,1.5157970564308194,3,3,3.0,3.0,3.0,3
36.01787,-114.73698,0.1,Arson/incendiarism,Human,1996,125,1,0.09531017980432487,0.4608158848900446,0.4532380701833367,0.3175597252022094,3,3,3.0,3.0,3.0,3
36.03331,-114.80082,0.1,Other causes,Human,1996,125,1,0.09531017980432487,0.4738299906362439,0.4689328815962605,1.1142036648228388,3,3,3.0,3.0,3.0,3
